sha256,labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,,,,,,,,,,,,,,,,,,,,,,
d6df45d099e9e00b5f998dfe2bd83bf5d022d20ccce3e2db0ca3e34bc53706e2,0,NtDuplicateObject,NtOpenSection,RegCloseKey,NtQueryKey,LdrUnloadDll,DeviceIoControl,NtQueryValueKey,NtMapViewOfSection,GetFileSize,NtDelayExecution,NtAllocateVirtualMemory,LdrGetDllHandle,NtQuerySystemInformation,CreateThread,NtUnmapViewOfSection,SetUnhandledExceptionFilter,GetTempPathW,NtCreateFile,GetSystemTimeAsFileTime,NtQueryAttributesFile,NtCreateMutant,CoInitializeEx,NtCreateSection,GetTimeZoneInformation,NtOpenKey,LdrGetProcedureAddress,CoInitializeSecurity,NtOpenKeyEx,LdrLoadDll,UuidCreate,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2ce7facd17bb28e2cf57ace0504f270981ef57564cd7a3021f6b32c59743099,0,NtQueryValueKey,SHGetFolderPathW,LdrGetDllHandle,RegCloseKey,NtAllocateVirtualMemory,LdrUnloadDll,NtSetInformationFile,NtUnmapViewOfSection,RegOpenKeyExW,SetUnhandledExceptionFilter,NtCreateFile,NtClose,GetSystemTimeAsFileTime,NtTerminateProcess,NtWriteFile,NtFreeVirtualMemory,NtQueryInformationFile,NtOpenKey,NtReadFile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c2ec0bb83d2ad3f53b0706c46a2604f81f2fc2afdcf43be5914cc8f509dd48c,0,NtEnumerateValueKey,NtOpenKey,SetUnhandledExceptionFilter,NtEnumerateKey,NtCreateFile,NtQueryValueKey,GetSystemTimeAsFileTime,NtQueryAttributesFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15018d0093befabba8b927743191030d1f8c17bb97fdb48c2fc3eab20e2d4b3d,0,LdrUnloadDll,LdrGetDllHandle,NtCreateSection,GetFileType,NtOpenKey,LdrGetProcedureAddress,NtTerminateProcess,SetUnhandledExceptionFilter,GetFileVersionInfoW,GetSystemWindowsDirectoryW,NtQueryValueKey,GetSystemTimeAsFileTime,GetFileVersionInfoSizeW,LdrLoadDll,NtCreateFile,NtQueryAttributesFile,NtMapViewOfSection,WriteConsoleW,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60c1258ef64fdcd0bcc1f87679935d1199e085663bcb17c14ea1c65a07a8c3db,0,NtQueryValueKey,LdrUnloadDll,NtOpenKey,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtFreeVirtualMemory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff35c0bed9b61b5fae1f28bec8acb10916a8605c95c7780bc2fed86a57d8ba2c,0,NtOpenSection,WSARecv,GetFileVersionInfoSizeW,GetAdaptersAddresses,GetFileAttributesW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,GetFileInformationByHandle,GetCursorPos,SetFilePointerEx,RtlAddVectoredExceptionHandler,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,LoadResource,CoInitializeSecurity,LdrGetProcedureAddress,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,NtQueryKey,IsDebuggerPresent,LookupPrivilegeValueW,NtQueryValueKey,RegQueryValueExW,WSASend,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtSetValueKey,CreateThread,GetSystemDirectoryW,timeGetTime,SetUnhandledExceptionFilter,DecryptMessage,NtProtectVirtualMemory,CoInitializeEx,GlobalMemoryStatus,LoadStringW,CryptExportKey,NtOpenThread,NtEnumerateKey,NtOpenDirectoryObject,LdrLoadDll,NtEnumerateValueKey,UuidCreate,EncryptMessage,CoUninitialize,RegCloseKey,LookupAccountSidW,GetBestInterfaceEx,LdrUnloadDll,NtSetInformationFile,NtCreateKey,ioctlsocket,WSAStartup,CryptCreateHash,GetSystemMetrics,NtQueueApcThread,NtCreateThreadEx,GetFileSize,NtDuplicateObject,DrawTextExW,NtAllocateVirtualMemory,ReadProcessMemory,NtResumeThread,CryptAcquireContextA,SHGetFolderPathW,CoCreateInstance,RegEnumKeyExW,CryptAcquireContextW,CryptDecodeObjectEx,FindFirstFileExW,closesocket,RegEnumValueW,NtCreateSection,GetTimeZoneInformation,NtOpenMutant,GetFileType,WSASocketW,GetNativeSystemInfo,GetShortPathNameW,GetSystemInfo,setsockopt,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,CryptHashData,NtMapViewOfSection,NtFreeVirtualMemory,GetKeyState,CertOpenStore,OleInitialize,NtOpenFile,RegQueryInfoKeyW,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,GetAddrInfoW,GetFileAttributesExW,bind,NtOpenKey,CertControlStore,GetFileVersionInfoW,NtOpenKeyEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a80d80f948dc511c13664234745e0ac567fef43babbc4cfdac07ad3ca0736ae,0,NtOpenSection,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,SetErrorMode,RegOpenKeyExA,GetCursorPos,SetFilePointerEx,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,LoadResource,OutputDebugStringA,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,WriteProcessMemory,RegQueryValueExA,OpenServiceW,NtQueryValueKey,RegQueryValueExW,CreateActCtxW,NtReadFile,GetAsyncKeyState,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,LoadStringA,CreateThread,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,GetSystemDirectoryA,NtProtectVirtualMemory,CoInitializeEx,SearchPathW,LdrGetProcedureAddress,NtOpenThread,SetEndOfFile,LdrLoadDll,UuidCreate,CoUninitialize,RegCloseKey,NtDuplicateObject,WSAStartup,GetSystemMetrics,GetFileSize,NtAllocateVirtualMemory,ReadProcessMemory,CreateDirectoryW,DeleteFileW,SHGetFolderPathW,NtResumeThread,GetFileSizeEx,CoCreateInstance,FindFirstFileExW,GetFileInformationByHandleEx,GetTempPathW,GetTimeZoneInformation,NtOpenMutant,SetWindowsHookExW,GetFileType,LdrUnloadDll,GetSystemWindowsDirectoryA,DrawTextExW,GetSystemInfo,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,NtCreateSection,DrawTextExA,NtMapViewOfSection,SizeofResource,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,OleInitialize,NtOpenFile,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,RegQueryInfoKeyA,NtCreateMutant,NtOpenKey,OpenSCManagerW,FindResourceW,GetFileVersionInfoW,SHGetSpecialFolderLocation,FindResourceA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904cb5b12dc38cbd89f0ead32af50c91f55ca4c4d13d480b1f7593987ad99d3,0,LdrUnloadDll,LoadStringW,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adfd0b2901be2427c8a33d7a644b7afd38310cd567899a06f0d44ddda266c875,0,NtDuplicateObject,NtOpenSection,RegCloseKey,NtQueryKey,LdrUnloadDll,NtQueryValueKey,RegQueryValueExW,NtMapViewOfSection,RegOpenKeyExW,NtDelayExecution,NtAllocateVirtualMemory,LdrGetDllHandle,CreateThread,CryptAcquireContextW,SetUnhandledExceptionFilter,GetSystemTimeAsFileTime,CoInitializeEx,NtOpenKey,LdrGetProcedureAddress,CoInitializeSecurity,LdrLoadDll,UuidCreate,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24cf48175b61a49c158b834f3b9de978b0b1df578e6c8c338501f8eafe7c0004,0,NtOpenSection,RegCloseKey,DrawTextExW,GetSystemInfo,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileVersionInfoSizeW,RegQueryValueExW,DrawTextExA,NtFreeVirtualMemory,GetSystemMetrics,NtMapViewOfSection,SizeofResource,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,GetKeyState,GetCursorPos,LoadStringA,GetSystemDirectoryW,FindResourceExW,NtCreateFile,NtQueryAttributesFile,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,LdrLoadDll,FindResourceA,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61bd24487c389fc2b939ce000721677cc173bde0edcafccff81069bbd9987bfd,0,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,GetNativeSystemInfo,NtSetInformationFile,ReadCabinetState,NtCreateKey,WSAStartup,NtSetValueKey,GetSystemWindowsDirectoryW,NtQueryValueKey,NtOpenProcess,GetFileAttributesW,LdrUnloadDll,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegEnumKeyW,SetErrorMode,ShellExecuteExW,NtAllocateVirtualMemory,NtWriteFile,LdrGetDllHandle,GetSystemInfo,NtFreeVirtualMemory,GetAsyncKeyState,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetFileAttributesExW,NtUnmapViewOfSection,CoCreateInstance,GetSystemDirectoryW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,NtCreateMutant,CoInitializeEx,NtCreateSection,socket,LoadStringW,NtOpenKey,LoadResource,LdrGetProcedureAddress,NtOpenKeyEx,LdrLoadDll,NtTerminateProcess,OleInitialize,NtClose,GetUserNameExW,GetForegroundWindow,RegQueryValueExW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,NtDeviceIoControlFile,CreateDirectoryW,GetFileSizeEx,CreateThread,SHGetFolderPathW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,GetFileInformationByHandleEx,CoInitializeSecurity,NtEnumerateKey,OutputDebugStringA,CreateProcessInternalW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aee5af2e994b008a7a2bf47283b8fc9197ca67296cdd18f3ba37ef3631fcce8f,0,NtDuplicateObject,NtOpenSection,RegCloseKey,NtQueryKey,SetStdHandle,RegQueryValueExA,NtClose,RegQueryValueExW,NtMapViewOfSection,NtCreateThreadEx,RegOpenKeyExW,NtDelayExecution,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,LdrUnloadDll,NtQuerySystemInformation,NtResumeThread,CreateThread,GetSystemDirectoryW,CryptAcquireContextW,SetUnhandledExceptionFilter,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,CoInitializeEx,NtOpenKey,LdrGetProcedureAddress,CoInitializeSecurity,LdrLoadDll,UuidCreate,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88ca32e43e53d8330d4265e7a62181396cc40323fa6abbd8cc541efef4b7fdeb,0,NtQueryKey,GetNativeSystemInfo,NtOpenSection,CoUninitialize,RegCloseKey,LookupAccountSidW,NtReadFile,LdrUnloadDll,DrawTextExW,GetSystemInfo,EnumWindows,FindResourceW,NtClose,GetFileVersionInfoSizeW,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,SizeofResource,CreateActCtxW,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtEnumerateValueKey,OleInitialize,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,NtQueryDirectoryFile,LoadStringW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,__exception__,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,SetWindowsHookExW,GetFileVersionInfoW,NtOpenKeyEx,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8c93a1084ed615b5783c0fda79404d34853cef8132e205686b3e22fc74bbd5c,0,LdrUnloadDll,CoUninitialize,RegCloseKey,GetSystemInfo,NtTerminateProcess,NtClose,GetFileAttributesW,RegQueryValueExW,NtFreeVirtualMemory,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,RegQueryInfoKeyW,RegEnumKeyExW,SetUnhandledExceptionFilter,GetSystemTimeAsFileTime,FindFirstFileExW,NtCreateMutant,NtProtectVirtualMemory,CoInitializeEx,GlobalMemoryStatus,NtOpenKey,LdrGetProcedureAddress,GetFileType,LdrLoadDll,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d472ce0cc973c2290f63f544e4f843ad1aa5d5631391cda79d02f636b82c75ae,0,RtlRemoveVectoredExceptionHandler,SHGetFolderPathW,RegCloseKey,LdrUnloadDll,NtOpenKey,NtUnmapViewOfSection,LdrGetProcedureAddress,RegOpenKeyExW,NtCreateMutant,RegQueryInfoKeyW,SetUnhandledExceptionFilter,GetSystemWindowsDirectoryW,NtQueryValueKey,GetSystemTimeAsFileTime,LdrLoadDll,NtTerminateProcess,LdrGetDllHandle,RegQueryValueExW,NtFreeVirtualMemory,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262a12d2be698ce8d21711285a16dddc4b44c8e3a3db37bf8798ca92c785c9e9,0,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,NtReadFile,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,FindResourceW,GetSystemWindowsDirectoryW,NtClose,RegOpenKeyExW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,GetSystemMetrics,SizeofResource,CreateActCtxW,RegEnumKeyW,NtDuplicateObject,SetErrorMode,NtAllocateVirtualMemory,CreateDirectoryW,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtQuerySystemInformation,NtEnumerateValueKey,OleInitialize,NtOpenFile,GetFileSizeEx,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,LoadStringW,FindResourceExW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,FindWindowW,NtCreateMutant,CoInitializeEx,GetFileInformationByHandleEx,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtEnumerateKey,NtOpenKeyEx,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e79c0174f66dbe9cebd4dda2219b9776923663f407da1073bc836fe9b88226cf,0,LdrUnloadDll,CoInitializeEx,CoUninitialize,RegCloseKey,GetSystemTimeAsFileTime,RegSetValueExW,NtOpenKey,LdrGetProcedureAddress,RegOpenKeyExW,RegQueryValueExW,NtQueryValueKey,SetUnhandledExceptionFilter,SetErrorMode,NtTerminateProcess,NtClose,NtAllocateVirtualMemory,LdrLoadDll,LdrGetDllHandle,NtCreateMutant,NtFreeVirtualMemory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0660d07d16fec70c678a1ae1185ae6f0def922e0fdcff53475d047851e644320,0,LdrUnloadDll,GetFileType,GetSystemTimeAsFileTime,LoadStringW,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,NtAllocateVirtualMemory,LdrGetDllHandle,WriteConsoleW,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e1e9512ceac308b289e4ef168de9cf9ad30c828ed0df75e6a0afd87af2901b7,0,LdrUnloadDll,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a54e3494461db40dbe0ac3e6d5b0b557ead7f28fa1941ff99e696eef946a2840,0,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,CoCreateInstanceEx,SetFilePointerEx,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,DeviceIoControl,FindResourceW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileVersionInfoSizeW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,NtDelayExecution,RegQueryValueExW,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,GetSystemMetrics,SizeofResource,CreateActCtxW,CoGetClassObject,RegOpenKeyExW,IWbemServices_ExecQuery,NtDuplicateObject,SetErrorMode,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,GetKeyState,GetComputerNameW,SetFilePointer,NtReadFile,NtOpenFile,GetFileSizeEx,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,NetShareEnum,LoadStringW,FindResourceExW,NtFreeVirtualMemory,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,NtQuerySystemInformation,NtQueryAttributesFile,FindFirstFileExW,NtCreateMutant,CoInitializeEx,GetFileInformationByHandleEx,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,CoInitializeSecurity,CreateDirectoryW,GetFileVersionInfoW,LdrLoadDll,NtCreateFile,NtEnumerateValueKey,UuidCreate,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f07aaf6133e6cbcff5a1aa6f4eb7102ac4509398bbd2dbe31238d5cd11768295,0,RegCreateKeyExW,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,LdrUnloadDll,DrawTextExW,OpenSCManagerW,GetSystemInfo,OpenServiceW,NtResumeThread,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,GetForegroundWindow,RegQueryValueExW,DrawTextExA,NtFreeVirtualMemory,GetSystemMetrics,GetCursorPos,NtCreateThreadEx,GetFileSize,RegOpenKeyExW,SetErrorMode,SetWindowsHookExA,NtReadFile,NtMapViewOfSection,GetAsyncKeyState,CoCreateInstance,NtAllocateVirtualMemory,NtOpenFile,CreateThread,NtUnmapViewOfSection,SetFilePointer,GetSystemDirectoryW,NtQueryDirectoryFile,RegEnumKeyExW,LoadStringW,FindResourceExW,NtCreateFile,NtCreateSection,timeGetTime,FindFirstFileExW,NtCreateMutant,CoInitializeEx,LdrGetDllHandle,GetTempPathW,RegSetValueExW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenThread,LdrLoadDll,UuidCreate,NtQueryValueKey,CreateProcessInternalW,CreateDirectoryW,SetUnhandledExceptionFilter,GetFileType,DeleteFileW,GetFileAttributesW,NtWriteFile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e269ce719ae40cda7012058a7a40bbe4c15157b51d27341a98f88f6609266b,0,RegCreateKeyExW,LdrUnloadDll,NtOpenSection,NtQueryKey,NtDuplicateObject,GetShortPathNameW,FindResourceExW,GetSystemInfo,NtCreateKey,NtResumeThread,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileVersionInfoSizeW,NtOpenProcess,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,RtlAddVectoredContinueHandler,CoInitializeEx,RtlAddVectoredExceptionHandler,CreateActCtxW,GetFileSize,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,NtFreeVirtualMemory,NtQuerySystemInformation,NtEnumerateValueKey,NtReadFile,NtOpenFile,SHGetFolderPathW,CreateThread,NtUnmapViewOfSection,RegQueryInfoKeyW,GetSystemDirectoryW,RegEnumKeyExW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,GetTempPathW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtCreateMutant,NtProtectVirtualMemory,GetFileAttributesExW,RegEnumValueW,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LdrGetProcedureAddress,GetFileVersionInfoW,IsDebuggerPresent,NtOpenDirectoryObject,NtOpenKeyEx,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7dd36ed32e826227e15492dcf9282480948e71e5788f32595ce80e7e686aace,0,LdrUnloadDll,LoadStringW,NtOpenKey,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtTerminateProcess,GetFileType,GetSystemTimeAsFileTime,NtClose,NtQueryAttributesFile,LdrGetDllHandle,WriteConsoleW,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86d6a6d1f5a0efcd649792a06f3ae9b37158d48493d2eca7f52dcc1cb9b6536,0,LdrUnloadDll,NtQueryKey,NtOpenKey,LdrGetProcedureAddress,SetUnhandledExceptionFilter,SetErrorMode,NtOpenDirectoryObject,NtQueryValueKey,GetSystemTimeAsFileTime,NtOpenKeyEx,LdrLoadDll,NtTerminateProcess,LdrGetDllHandle,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
